id,year,gender,place,state,stateClass,indiaClass,area,areaClass
759,1970,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Civil Service,civil-service
4196,2015,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Civil Service,civil-service
962,1971,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Civil Service,civil-service
1322,1975,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Civil Service,civil-service
1186,1973,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Civil Service,civil-service
417,1965,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Civil Service,civil-service
1000,1972,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Civil Service,civil-service
1144,1973,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Civil Service,civil-service
2862,2004,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Civil Service,civil-service
342,1962,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Civil Service,civil-service
1219,1973,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Civil Service,civil-service
1636,1983,Female,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Literature and Education,literature-education
10,1954,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Literature and Education,literature-education
3684,2011,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Literature and Education,literature-education
3312,2008,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Literature and Education,literature-education
794,1970,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Literature and Education,literature-education
3410,2009,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Literature and Education,literature-education
609,1968,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Literature and Education,literature-education
120,1957,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Literature and Education,literature-education
90,1956,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Literature and Education,literature-education
202,1959,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Literature and Education,literature-education
951,1971,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Literature and Education,literature-education
2851,2004,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Literature and Education,literature-education
2123,1991,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Literature and Education,literature-education
613,1968,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Literature and Education,literature-education
1409,1976,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Literature and Education,literature-education
603,1968,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Literature and Education,literature-education
2706,2002,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Literature and Education,literature-education
2034,1990,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Literature and Education,literature-education
1103,1972,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Literature and Education,literature-education
897,1971,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Literature and Education,literature-education
2025,1990,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Literature and Education,literature-education
277,1961,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Literature and Education,literature-education
2263,1992,Female,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Literature and Education,literature-education
2831,2003,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Literature and Education,literature-education
3582,2010,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Literature and Education,literature-education
2483,2000,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Literature and Education,literature-education
971,1971,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Literature and Education,literature-education
2412,1999,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Literature and Education,literature-education
2010,1990,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Literature and Education,literature-education
741,1969,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Literature and Education,literature-education
529,1967,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Literature and Education,literature-education
788,1970,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Literature and Education,literature-education
3244,2007,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Literature and Education,literature-education
1466,1977,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Literature and Education,literature-education
745,1969,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Literature and Education,literature-education
192,1959,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Literature and Education,literature-education
359,1963,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Literature and Education,literature-education
4008,2014,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Literature and Education,literature-education
747,1969,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Literature and Education,literature-education
303,1962,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Literature and Education,literature-education
3591,2010,Female,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Literature and Education,literature-education
345,1963,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Medicine,medicine
3338,2008,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Medicine,medicine
1560,1982,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Medicine,medicine
3080,2006,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Medicine,medicine
1073,1972,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Medicine,medicine
1469,1977,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Medicine,medicine
531,1967,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Medicine,medicine
3346,2008,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Medicine,medicine
4249,2016,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Medicine,medicine
4249,2017,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Medicine,medicine
2290,1992,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Medicine,medicine
1169,1973,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Medicine,medicine
2979,2005,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Medicine,medicine
4064,2014,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Medicine,medicine
1695,1984,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Medicine,medicine
2510,2000,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Medicine,medicine
3567,2010,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Medicine,medicine
3043,2006,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Medicine,medicine
1534,1981,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Medicine,medicine
1256,1974,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Medicine,medicine
3219,2007,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Medicine,medicine
228,1960,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Medicine,medicine
2702,2002,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Medicine,medicine
2146,1991,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Medicine,medicine
915,1971,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Medicine,medicine
1388,1976,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Medicine,medicine
2443,1999,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Medicine,medicine
3721,2011,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Medicine,medicine
1173,1973,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Medicine,medicine
2361,1998,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Medicine,medicine
1054,1972,Female,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Medicine,medicine
2514,2000,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Medicine,medicine
3220,2007,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Medicine,medicine
3096,2006,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Medicine,medicine
2111,1991,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Medicine,medicine
85,1956,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Medicine,medicine
2668,2002,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Medicine,medicine
555,1967,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Medicine,medicine
3194,2007,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Medicine,medicine
3493,2009,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Medicine,medicine
2275,1992,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Medicine,medicine
2112,1991,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Medicine,medicine
2037,1990,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Medicine,medicine
1239,1974,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Medicine,medicine
1631,1983,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Medicine,medicine
2427,1999,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Medicine,medicine
3445,2009,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Medicine,medicine
2039,1990,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Medicine,medicine
3723,2011,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Medicine,medicine
920,1971,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Medicine,medicine
3457,2009,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Medicine,medicine
1068,1972,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Medicine,medicine
2231,1992,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Medicine,medicine
4058,2014,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Medicine,medicine
3927,2013,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Medicine,medicine
3819,2012,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Medicine,medicine
4219,2016,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Medicine,medicine
4219,2017,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Medicine,medicine
3046,2006,Female,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Medicine,medicine
3820,2012,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Medicine,medicine
1266,1974,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Medicine,medicine
1831,1986,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Medicine,medicine
875,1971,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Medicine,medicine
2,1954,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Public Affairs,public-affairs
2351,1998,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Public Affairs,public-affairs
1300,1974,Female,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Public Affairs,public-affairs
434,1965,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Public Affairs,public-affairs
1376,1976,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Public Affairs,public-affairs
1908,1988,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Public Affairs,public-affairs
170,1958,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Public Affairs,public-affairs
309,1962,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Public Affairs,public-affairs
215,1960,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Public Affairs,public-affairs
3138,2007,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Public Affairs,public-affairs
969,1971,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Public Affairs,public-affairs
1,1954,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Public Affairs,public-affairs
488,1966,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Public Affairs,public-affairs
4015,2014,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Science and Engineering,science-engineering
3990,2014,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Science and Engineering,science-engineering
2691,2002,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Science and Engineering,science-engineering
3186,2007,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Science and Engineering,science-engineering
3729,2011,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Science and Engineering,science-engineering
1745,1985,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Science and Engineering,science-engineering
1820,1986,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Science and Engineering,science-engineering
3,1954,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Science and Engineering,science-engineering
3401,2009,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Science and Engineering,science-engineering
552,1967,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Science and Engineering,science-engineering
13,1954,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Science and Engineering,science-engineering
423,1965,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Science and Engineering,science-engineering
766,1970,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Science and Engineering,science-engineering
1011,1972,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Science and Engineering,science-engineering
767,1970,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Science and Engineering,science-engineering
4121,2015,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Science and Engineering,science-engineering
1519,1981,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Science and Engineering,science-engineering
554,1967,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Science and Engineering,science-engineering
452,1965,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Science and Engineering,science-engineering
1176,1973,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Science and Engineering,science-engineering
2777,2003,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Science and Engineering,science-engineering
627,1968,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Science and Engineering,science-engineering
1150,1973,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Science and Engineering,science-engineering
1340,1975,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Science and Engineering,science-engineering
3101,2006,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Science and Engineering,science-engineering
1940,1988,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Science and Engineering,science-engineering
2238,1992,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Science and Engineering,science-engineering
3660,2011,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Science and Engineering,science-engineering
1342,1975,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Science and Engineering,science-engineering
398,1964,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Science and Engineering,science-engineering
712,1969,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Science and Engineering,science-engineering
2619,2001,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Science and Engineering,science-engineering
86,1956,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Science and Engineering,science-engineering
1242,1974,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Science and Engineering,science-engineering
2670,2002,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Science and Engineering,science-engineering
4290,2016,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Social Work,social-work
4290,2017,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Social Work,social-work
1539,1981,Female,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Social Work,social-work
4294,2016,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Social Work,social-work
4294,2017,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Social Work,social-work
625,1968,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Social Work,social-work
1761,1985,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Social Work,social-work
2426,1999,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Social Work,social-work
1904,1987,Female,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Social Work,social-work
949,1971,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Social Work,social-work
1992,1989,Female,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Social Work,social-work
1659,1983,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Social Work,social-work
1587,1982,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Social Work,social-work
2234,1992,Female,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Social Work,social-work
1317,1975,Female,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Social Work,social-work
78,1955,Female,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Social Work,social-work
330,1962,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Social Work,social-work
896,1971,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Social Work,social-work
3814,2012,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Social Work,social-work
1735,1984,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Social Work,social-work
171,1958,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Social Work,social-work
177,1958,Female,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Social Work,social-work
754,1969,Female,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Social Work,social-work
115,1957,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Social Work,social-work
413,1964,Female,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Social Work,social-work
3397,2009,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Social Work,social-work
1222,1973,Female,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Social Work,social-work
316,1962,Female,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Social Work,social-work
2341,1992,Female,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Social Work,social-work
2712,2002,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Social Work,social-work
3966,2013,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Social Work,social-work
549,1967,Female,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Social Work,social-work
140,1957,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Social Work,social-work
985,1971,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Social Work,social-work
1990,1989,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Social Work,social-work
2207,1991,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Social Work,social-work
87,1956,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Sports,sports
4042,2014,Female,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Sports,sports
3624,2010,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Sports,sports
407,1964,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Sports,sports
334,1962,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Sports,sports
544,1967,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Sports,sports
2396,1998,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Sports,sports
2405,1998,Female,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Sports,sports
2835,2003,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Sports,sports
1551,1981,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Sports,sports
1668,1983,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Sports,sports
1946,1988,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Sports,sports
2592,2001,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Sports,sports
3270,2008,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Sports,sports
3466,2009,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Trade and Industry,trade-industry
3227,2007,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Trade and Industry,trade-industry
3739,2011,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Trade and Industry,trade-industry
725,1969,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Trade and Industry,trade-industry
2314,1992,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Trade and Industry,trade-industry
686,1969,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Trade and Industry,trade-industry
4043,2014,Female,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Trade and Industry,trade-industry
3745,2011,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Trade and Industry,trade-industry
1101,1972,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Trade and Industry,trade-industry
3795,2012,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Trade and Industry,trade-industry
3154,2007,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Trade and Industry,trade-industry
577,1967,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Trade and Industry,trade-industry
2826,2003,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Trade and Industry,trade-industry
3553,2010,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Trade and Industry,trade-industry
2188,1991,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Trade and Industry,trade-industry
3512,2010,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Trade and Industry,trade-industry
1149,1973,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Trade and Industry,trade-industry
3976,2013,Female,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Trade and Industry,trade-industry
3900,2013,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Trade and Industry,trade-industry
3300,2008,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Trade and Industry,trade-industry
3124,2006,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Trade and Industry,trade-industry
3631,2010,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Trade and Industry,trade-industry
3632,2010,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Trade and Industry,trade-industry
921,1971,Male,Tamil Nadu,Tamil Nadu,tamil-nadu,india,Trade and Industry,trade-industry
774,1970,Male,Uttar Pradesh,Uttar Pradesh,uttar-pradesh,india,Arts,arts
662,1968,Female,Uttar Pradesh,Uttar Pradesh,uttar-pradesh,india,Arts,arts
158,1958,Male,Uttar Pradesh,Uttar Pradesh,uttar-pradesh,india,Arts,arts
1477,1977,Female,Uttar Pradesh,Uttar Pradesh,uttar-pradesh,india,Arts,arts
629,1968,Male,Uttar Pradesh,Uttar Pradesh,uttar-pradesh,india,Arts,arts
2046,1990,Male,Uttar Pradesh,Uttar Pradesh,uttar-pradesh,india,Arts,arts
1326,1975,Female,Uttar Pradesh,Uttar Pradesh,uttar-pradesh,india,Arts,arts
272,1961,Male,Uttar Pradesh,Uttar Pradesh,uttar-pradesh,india,Arts,arts
608,1968,Male,Uttar Pradesh,Uttar Pradesh,uttar-pradesh,india,Arts,arts
1514,1980,Male,Uttar Pradesh,Uttar Pradesh,uttar-pradesh,india,Arts,arts
2549,2001,Male,Uttar Pradesh,Uttar Pradesh,uttar-pradesh,india,Arts,arts
3530,2010,Male,Uttar Pradesh,Uttar Pradesh,uttar-pradesh,india,Arts,arts
2728,2002,Male,Uttar Pradesh,Uttar Pradesh,uttar-pradesh,india,Arts,arts
1135,1972,Female,Uttar Pradesh,Uttar Pradesh,uttar-pradesh,india,Arts,arts
1968,1989,Female,Uttar Pradesh,Uttar Pradesh,uttar-pradesh,india,Arts,arts
2094,1990,Female,Uttar Pradesh,Uttar Pradesh,uttar-pradesh,india,Arts,arts
3136,2006,Male,Uttar Pradesh,Uttar Pradesh,uttar-pradesh,india,Arts,arts
2533,2000,Male,Uttar Pradesh,Uttar Pradesh,uttar-pradesh,india,Arts,arts
2661,2002,Male,Uttar Pradesh,Uttar Pradesh,uttar-pradesh,india,Arts,arts
1202,1973,Male,Uttar Pradesh,Uttar Pradesh,uttar-pradesh,india,Arts,arts
2917,2004,Male,Uttar Pradesh,Uttar Pradesh,uttar-pradesh,india,Arts,arts
